Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
3045,B000GPY38E,A3FLDH1184VK97,Andrew B Lautenschlager,0,0,5,1339113600,The best bad breath and no fowl after taste,"Took me years to find the ultimate chewing gum, but when I found Wrigley's Orbit White peppermint the search ended. I've been chewing this gum for many years now, I occasionally try something else, but nothing ever wins. The peppermint in this gum can wipe out the worst of bad breath, and toward the end of its chewable life, it doesn't start to taste awful or give you worse breath as many gums will do; it simply loses its flavor.<br /><br />Only drawbacks. I usually chew 2 pieces at a time, so they are a bit small and #2 they just changed the packaging. It used to fit nicely in your back pant pocket, inside suit jacket pocket etc, now its twice as thick and poorly layed out so it's bulky. Not sure why they had to change; probably to do with retail stores layout. This won't prevent me from buying it, but it's really annoying. Wrigley; just never change the flavor!"
3046,B002V5KFNY,AXQ6C5LM9A067,The End,1,1,5,1288137600,Great Chocolates,"I bought these for my girlfriend who just happens to live in California, and she loved them. The chocolates came fresh and the packaging was just beautiful.<br /><br />Hand-written card, her name was hand-written on the front of the card, and extra care was taken in the whole process. I will definitely buy again from Choclatique.<br /><br />If I could rate higher, I would. I was sent a $15 refund for the shipping because my girlfriend lived nearby. I've never had such an honest company before, that was pretty cool!"
3047,B002V5KFNY,AB5O8WA2TM6DL,AndS,0,0,5,1325116800,Excellent Chocolates,Got these luscious wine chocolates to use as part of my stocking stuffers.  They were yummy and a big hit with everyone.  Would definitely buy again.
3048,B004NNFEA6,AMRMK86X3PKXD,R. Thomasson,5,5,5,1310515200,Snyder's Best Flavor,"I was starting to think that Snyder and I just didn't share the same idea about what's good in snack flavors. I have tried several of their other pretzel pieces flavors (Buffalo Wing and Honey Mustard) and was very disappointed. I have to say, that these Cheddar Cheese flavor pieces are not just good, but spectacularly good! They have a very rich, buttery cheese flavor with pleasant yeasty aftertaste. These are totally addictive. It's very easy to munch through the entire large bag in one setting."
3049,B004NNFEA6,A1M4KJZJH91D88,"Walter H. Brackmann Jr. ""Walt B.""",2,2,5,1336867200,One of the best snacks going.,"Very tasty cheese flavor. Because of crunch and small pieces (of mixed size), it goes a long way without adding too many calories. A good buy. Walt B., Apple Valley"
3050,B004NNFEA6,A272KITM0N3H40,Trish,1,1,5,1350432000,Thanks for carrying these!,"My husband is a pretzel lover and has become addicted to these. I don't see the draw, being firmly in the potato chip camp myself, but to each his own. Our local stores only stock these occasionally, so he has tried all the other flavors, and while he does like the jalapeno, they don't like him back. It's nice to be able to buy them here and not have to run all over town looking for them."
3051,B004NNFEA6,A2S1SXQV908O51,Kim,0,1,5,1337385600,Great,My daughter loves these snacks and can't get them in China where she is working now so I ordered them for her. Very satisfied and she was very appreciative.
3052,B0000E65W9,A1GYEGLX3P2Y7P,Shala Kerrigan,1,1,5,1287187200,A favorite quick meal solution,"When we get very busy in our home, I like this sausage a lot for quick meal options. The flavor is a bit sweet, and works well with lots of types of vegetables. Usually I'll slice it lengthwise and saute it until done, then add sweet potatoes,potatoes and onions to the pan to make up a skillet. With a bit of cheese on top it's all the food groups in a one pan meal that my family enjoys. Mac and cheese with peas and sausage mixed in is another option that my daughter is crazy for. For that I cut the sausage into coins and cook it up, then make up the homemade mac and cheese as usual, add frozen peas and the sausage and finish cooking. The sweetness of the sausage with the salty of the cheese is good and it's just so easy to make."
3053,B0000E65W9,A1GJ37VZOZ6S1W,"S. Jettlund ""mamaknows2much""",0,0,5,1308700800,A Staple in my house,"I use these to keep my finicky toddler's protein levels up. What's great, is that they're delicious just about any way you can imagine cooking a sausage!<br /><br />A favorite Recipe: Sautee one large onion, about a tablespoon each dried basil and oregano, and some salt and pepper in about 2T of butter. Add sausage, that's been cut into coins, and russet potatoes cut into 1/4"" thick rounds. Cover all with chicken stock and simmer until potatoes are soft but not dissolved. Throw in a few handfuls of pre-washed baby spinach (I usually use about a half a pound, and frozen would work fine, just put it in a minute earlier). Stir until the spinach is cooked, and then serve! Enjoy!"
3054,B003V1HH42,AMCHLVS2PM9X6,Katie Valin,0,0,5,1348185600,Best Coffee Ever...,"Having recently purchased a single cup coffee maker, we discovered Green Mountain and their delicious varieties of coffee.  I love the Island Coconut flavor so much it is now a staple in our household with all other flavors taking a 2nd seat.  The roast of the coffee is wonderful and really lets the coconut shine through.  Try it with a little Chocolate Coffee Mate Creamer and you'll swear you were having a decadent treat straight from the Islands...  YUM!!!"
3055,B003V1HH42,A22CMAQIXN4TW3,Bright Eyes,0,0,5,1314316800,Island coffee,"The Best smooth tasting new coffee we have had since we have been to the Islands,all good as ice coffee."
3056,B003V1HH42,A69OQ67YE2B1Z,Jeffery,0,0,5,1314230400,Great mild coffee,"If you're looking for a very light, refreshing coffee, this one is for you.  Nice Coconut flavor without any bitterness.  May be too light for some people."
3057,B007GB7PB8,A2X2WTEVCZ5L8N,Sandy Kay,0,1,3,1332374400,Flavor didn't work for me; back to Honey Nut,"I was really looking forward to the Dulce de Leche Cheerios.  The Honey Nut flavor has been my favorite since they came out and the thought of caramel was quite appealing.<br /><br />The first few spoonfuls seemed quite yummy.  But the more I ate, the less I enjoyed it.  The caramel flavor seemed a bit off to me or maybe it was that these are more corn than oat so the flavor was different from that as well.  (Oats are the third ingredient after corn and sugar; I thought Cheerios were always oat cereals.) All things considered (especially price), I'll stick with Honey Nut.<br /><br />They tasted pretty good just plain from the box so I think I'll save them for when I want a slightly sweet snack but not too sugary.  I'll pour out a handful and eat them like a toddler!<br /><br />I expected these to be more sugary than the Honey Nut but these have 6 grams of sugar per serving compared to 9 grams for the Honey Nut.  But they have the same total carbohydrates, 22 grams per serving, so there isn't much difference in how it affects your body.<br /><br />Bottom line:  I won't buy them again."
3058,B0005ZWBPC,A39WLGAYBIZMX4,Kimberli,1,1,5,1330819200,Delicious Treat!!!,"I became addicted to eating these the first time I tasted them which was years ago. Once you eat one, you just can't stop until they're gone. They aren't too sweet and make the perfect snack. I love these things!!!"
3059,B0005ZWBPC,A32BM1CZ627MVJ,"Ruhama ""Bibliophilia""",1,1,5,1272844800,Passover treat,"My synagogue's Passover Care Package had some of these candies in it, and WOW are they good!  Americans have little exposure to sesame seeds except atop a burger bun.  Time to taste these nutty little wonders!  Individually wrapped to keep them fresh and slow you down (grins).  Better than peanut brittle any day!  And these are kosher for passover!"
